timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,position,date,name,team,opponent,birthdate,id,aged,pim,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,shutout
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Matt Benning,SJS,CAR,1994-05-25,ID8476988,10747,0,0,0,0,0,0,0,0,,,,,,0
746,0,0,0,1,0,0,0,40.0,4,10,0,0,0,0,2,-1,556,0,190,C,2023-10-27,Ryan Carpenter,SJS,CAR,1991-01-18,ID8477846,11970,0,0,0,0,0,0,0,0,,,,,,0
907,0,0,0,0,0,0,2,,0,0,0,0,0,0,1,-2,787,120,0,C,2023-10-27,Mike Hoffman,SJS,CAR,1989-11-24,ID8474884,12390,0,0,0,0,0,0,0,0,,,,,,0
905,0,0,2,0,0,0,0,100.0,1,1,0,1,0,0,0,0,700,120,85,LW,2023-10-27,Anthony Duclair,SJS,CAR,1995-08-26,ID8477407,10289,0,0,0,0,0,0,0,0,,,,,,0
1180,0,0,3,2,0,0,0,,0,0,0,0,0,0,1,-2,916,0,264,D,2023-10-27,Jan Rutta,SJS,CAR,1990-07-29,ID8480172,12143,0,0,0,0,0,0,0,0,,,,,,0
995,0,0,1,0,0,0,0,,0,0,0,2,0,0,1,-1,804,4,187,D,2023-10-27,Marc-Edouard Vlasic,SJS,CAR,1987-03-30,ID8471709,13360,0,0,0,0,0,0,0,0,,,,,,0
593,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,-1,528,0,65,D,2023-10-27,Alex Vlasic,CHI,VGK,2001-06-05,ID8481568,8179,0,0,0,0,0,0,0,0,,,,,,0
790,0,0,0,0,0,0,0,55.56,5,9,0,0,0,0,0,-1,790,0,0,LW,2023-10-27,Lukas Reichel,CHI,VGK,2002-05-17,ID8482117,7833,0,0,0,0,0,0,0,0,,,,,,0
1189,0,1,1,0,1,0,2,0.0,0,1,0,0,0,0,0,-1,1082,107,0,C,2023-10-27,Philipp Kurashev,CHI,VGK,1999-10-12,ID8480798,8781,0,0,0,0,0,0,0,0,,,,,,0
970,0,1,1,2,0,0,0,0.0,0,1,1,1,0,0,0,0,715,0,255,RW,2023-10-27,Taylor Raddysh,CHI,VGK,1998-02-18,ID8479390,9382,0,0,0,0,0,0,0,0,,,,,,0
583,0,0,2,2,0,0,0,16.67,1,6,0,0,0,0,0,0,583,0,0,RW,2023-10-27,MacKenzie Entwistle,CHI,VGK,1999-07-14,ID8480025,8871,0,0,0,0,0,0,0,0,,,,,,0
848,0,0,1,1,0,0,0,0.0,0,3,0,0,0,0,1,1,615,0,233,C,2023-10-27,Reese Johnson,CHI,VGK,1998-07-10,ID8481147,9240,0,0,0,0,0,0,0,0,,,,,,0
1277,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,1,1218,0,59,D,2023-10-27,Kevin Korchinski,CHI,VGK,2004-06-21,ID8483466,7067,0,0,0,0,0,0,0,0,,,,,,0
657,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,596,0,61,LW,2023-10-27,Boris Katchouk,CHI,VGK,1998-06-18,ID8479383,9262,0,0,0,0,0,0,0,0,,,,,,0
1263,0,0,0,2,0,0,2,,0,0,0,0,0,0,3,-2,1114,0,149,D,2023-10-27,Connor Murphy,CHI,VGK,1993-03-26,ID8476473,11172,0,0,0,0,0,0,0,0,,,,,,0
1038,0,0,3,3,0,0,0,100.0,3,3,1,1,0,0,1,-1,845,0,193,C,2023-10-27,Jason Dickinson,CHI,VGK,1995-07-04,ID8477450,10342,0,0,0,0,0,0,0,0,,,,,,0
1747,0,0,5,1,0,0,2,,0,0,1,1,0,0,3,0,1378,107,262,D,2023-10-27,Seth Jones,CHI,VGK,1994-10-03,ID8477495,10616,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Andreas Athanasiou,CHI,VGK,1994-08-06,ID8476960,10674,0,0,0,0,0,0,0,0,,,,,,0
701,0,0,1,1,0,0,0,,0,0,0,0,0,0,1,1,697,0,4,C,2023-10-27,Tyler Johnson,CHI,VGK,1990-07-29,ID8474870,12143,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Nikita Zaitsev,CHI,VGK,1991-10-29,ID8479458,11686,0,0,0,0,0,0,0,0,,,,,,0
854,1,0,1,2,0,0,0,,0,0,0,0,0,0,0,1,747,107,0,RW,2023-10-27,Corey Perry,CHI,VGK,1985-05-16,ID8470621,14043,0,0,0,0,0,0,0,0,,,,,,0
3736,0,0,21,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-27,Petr Mrazek,CHI,VGK,1992-02-14,ID8475852,11578,0,18,5,0,13,0,16,5,W,85.71428571428571,100.0,,81.25,0
1220,0,0,2,2,0,0,0,,0,0,0,1,0,0,2,2,1001,0,219,D,2023-10-27,Jarred Tinordi,CHI,VGK,1992-02-20,ID8475797,11572,0,0,0,0,0,0,0,0,,,,,,0
1228,1,0,2,2,0,0,0,42.86,3,7,1,0,0,0,0,-1,1020,0,208,LW,2023-10-27,Nick Foligno,CHI,VGK,1987-10-31,ID8473422,13145,0,0,0,0,0,0,0,0,,,,,,0
1092,0,0,0,1,0,0,0,,0,0,0,0,0,0,2,-1,1004,88,0,D,2023-10-27,Nikolai Knyzhov,SJS,CAR,1998-03-20,ID8481812,9352,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Nikita Okhotiuk,SJS,CAR,2000-12-04,ID8481537,8362,0,0,0,0,0,0,0,0,,,,,,0
1133,0,0,1,3,0,0,0,,0,0,0,0,0,0,0,0,1119,0,14,D,2023-10-27,Ty Emberson,SJS,CAR,2000-05-23,ID8480834,8557,0,0,0,0,0,0,0,0,,,,,,0
593,0,0,2,1,0,0,4,,0,0,0,0,0,0,2,0,593,0,0,RW,2023-10-27,Givani Smith,SJS,CAR,1998-02-27,ID8479379,9373,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Devon Levi,BUF,NJD,2001-12-27,ID8482221,7974,0,0,0,0,0,0,0,0,,,,,,0
1786,0,0,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-27,Eric Comrie,BUF,NJD,1995-07-06,ID8477480,10340,0,16,7,0,9,0,11,7,,88.88888888888889,100.0,,81.81818181818183,0
1339,0,1,2,2,0,0,0,21.43,3,14,0,0,0,0,0,0,916,156,267,C,2023-10-27,Tage Thompson,BUF,NJD,1997-10-30,ID8479420,9493,0,0,0,0,0,0,0,0,,,,,,0
1599,0,1,1,1,0,0,0,,0,0,0,0,0,0,5,0,1390,171,38,D,2023-10-27,Rasmus Dahlin,BUF,NJD,2000-04-13,ID8480839,8597,0,0,0,0,0,0,0,0,,,,,,0
268,0,0,0,0,0,0,20,,0,0,0,0,0,0,0,-1,197,0,71,D,2023-10-27,Connor Clifton,BUF,NJD,1995-04-28,ID8477365,10409,0,0,0,0,0,0,0,0,,,,,,0
967,0,1,1,1,0,0,0,33.33,3,9,0,1,0,0,1,-1,861,106,0,C,2023-10-27,Dylan Cozens,BUF,NJD,2001-02-09,ID8481528,8295,0,0,0,0,0,0,0,0,,,,,,0
949,1,0,4,0,0,0,0,,0,0,0,0,0,0,0,1,683,0,266,LW,2023-10-27,Jordan Greenway,BUF,NJD,1997-02-16,ID8478413,9749,0,0,0,0,0,0,0,0,,,,,,0
1089,1,0,5,0,0,0,0,,0,0,0,0,0,0,1,-2,934,155,0,LW,2023-10-27,Jeff Skinner,BUF,NJD,1992-05-16,ID8475784,11486,0,0,0,0,0,0,0,0,,,,,,0
589,0,0,2,0,0,0,0,,0,0,0,0,0,0,1,0,472,117,0,LW,2023-10-27,Victor Olofsson,BUF,NJD,1995-07-18,ID8478109,10328,0,0,0,0,0,0,0,0,,,,,,0
671,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,528,0,143,LW,2023-10-27,Zemgus Girgensons,BUF,NJD,1994-01-05,ID8476878,10887,0,0,0,0,0,0,0,0,,,,,,0
992,0,0,2,0,0,0,0,47.37,9,19,0,0,0,0,1,-1,911,64,17,C,2023-10-27,Casey Mittelstadt,BUF,NJD,1998-11-22,ID8479999,9105,0,0,0,0,0,0,0,0,,,,,,0
717,1,0,0,0,0,0,2,50.0,3,6,0,1,0,0,2,0,609,1,107,RW,2023-10-27,Kyle Okposo,BUF,NJD,1988-04-16,ID8473449,12977,0,0,0,0,0,0,0,0,,,,,,0
1086,1,0,3,0,0,0,0,,0,0,1,0,0,0,1,0,830,136,120,RW,2023-10-27,Alex Tuch,BUF,NJD,1996-05-10,ID8477949,10031,0,0,0,0,0,0,0,0,,,,,,0
1215,1,0,0,1,0,0,0,,0,0,0,0,0,0,3,1,1121,13,81,D,2023-10-27,Henri Jokiharju,BUF,NJD,1999-06-17,ID8480035,8898,0,0,0,0,0,0,0,0,,,,,,0
1436,1,0,1,2,0,0,0,,0,0,0,1,0,0,6,0,1085,0,351,D,2023-10-27,Mattias Samuelsson,BUF,NJD,2000-03-14,ID8480807,8627,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Jacob Bryson,BUF,NJD,1997-11-18,ID8480196,9474,0,0,0,0,0,0,0,0,,,,,,0
825,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,1,721,104,0,RW,2023-10-27,JJ Peterka,BUF,NJD,2002-01-14,ID8482175,7956,0,0,0,0,0,0,0,0,,,,,,0
1458,1,0,3,2,0,0,2,,0,0,0,0,0,0,0,1,1268,78,112,D,2023-10-27,Owen Power,BUF,NJD,2002-11-22,ID8482671,7644,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Zach Benson,BUF,NJD,2005-05-12,ID8484145,6742,0,0,0,0,0,0,0,0,,,,,,0
1021,0,0,3,1,0,0,2,50.0,1,2,0,0,0,0,0,0,902,119,0,LW,2023-10-27,William Eklund,SJS,CAR,2002-10-12,ID8482667,7685,0,0,0,0,0,0,0,0,,,,,,0
921,0,0,2,0,0,0,0,85.0,17,20,0,0,0,0,0,0,797,0,124,C,2023-10-27,Nico Sturm,SJS,CAR,1995-05-03,ID8481477,10404,0,0,0,0,0,0,0,0,,,,,,0
1021,0,0,1,0,0,0,0,66.67,2,3,0,0,0,0,2,0,900,121,0,LW,2023-10-27,Fabian Zetterlund,SJS,CAR,1999-08-25,ID8480188,8829,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Thomas Bordeleau,SJS,CAR,2002-01-03,ID8482133,7967,0,0,0,0,0,0,0,0,,,,,,0
1192,0,0,0,0,0,0,0,47.62,10,21,0,0,0,0,2,0,982,122,88,C,2023-10-27,Tomas Hertl,SJS,CAR,1993-11-12,ID8476881,10941,0,0,0,0,0,0,0,0,,,,,,0
659,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,539,120,0,RW,2023-10-27,Kevin Labanc,SJS,CAR,1995-12-12,ID8478099,10181,0,0,0,0,0,0,0,0,,,,,,0
1246,0,0,2,2,0,0,0,,0,0,0,0,0,0,1,0,1080,0,166,D,2023-10-27,Mario Ferraro,SJS,CAR,1998-09-17,ID8479983,9171,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,40,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-27,Kaapo Kahkonen,SJS,CAR,1996-08-16,ID8478039,9933,0,37,12,0,25,0,27,13,L,92.5,92.3076923076923,,92.5925925925926,0
1316,0,0,0,1,0,0,0,,0,0,1,0,0,0,3,0,990,152,174,D,2023-10-27,Kyle Burroughs,SJS,CAR,1995-07-12,ID8477335,10334,0,0,0,0,0,0,0,0,,,,,,0
964,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,631,0,333,D,2023-10-27,Erik Johnson,BUF,NJD,1988-03-21,ID8473446,13003,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Frederick Gaudreau,MIN,WSH,1993-05-01,ID8477919,11136,0,0,0,0,0,0,0,0,,,,,,0
688,0,0,0,1,0,0,0,,0,0,0,0,0,0,3,-1,603,0,85,LW,2023-10-27,Jake Neighbours,STL,VAN,2002-03-29,ID8482089,7882,0,0,0,0,0,0,0,0,,,,,,0
811,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,701,110,0,D,2023-10-27,Scott Perunovich,STL,VAN,1998-08-18,ID8481059,9201,0,0,0,0,0,0,0,0,,,,,,0
904,0,0,0,3,0,0,0,,0,0,0,0,0,0,6,-2,742,0,162,D,2023-10-27,Josh Brown,ARI,LAK,1994-01-21,ID8477384,10871,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Lawson Crouse,ARI,LAK,1997-06-23,ID8478474,9622,0,0,0,0,0,0,0,0,,,,,,0
1150,1,0,3,0,0,0,2,50.0,1,2,1,1,0,0,2,0,907,186,57,C,2023-10-27,Nick Schmaltz,ARI,LAK,1996-02-23,ID8477951,10108,0,0,0,0,0,0,0,0,,,,,,0
913,0,1,1,5,0,0,2,61.54,8,13,0,0,0,0,0,0,759,10,144,C,2023-10-27,Jack McBain,ARI,LAK,2000-01-06,ID8480855,8695,0,0,0,0,0,0,0,0,,,,,,0
911,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,779,68,64,D,2023-10-27,Juuso Valimaki,ARI,LAK,1998-10-06,ID8479976,9152,0,0,0,0,0,0,0,0,,,,,,0
1029,1,0,0,2,0,0,0,54.55,12,22,1,0,0,0,1,0,723,45,261,C,2023-10-27,Nick Bjugstad,ARI,LAK,1992-07-17,ID8475760,11424,0,0,0,0,0,0,0,0,,,,,,0
1368,0,0,0,1,0,0,0,,0,0,0,1,0,0,1,-2,1033,0,335,D,2023-10-27,Matt Dumba,ARI,LAK,1994-07-25,ID8476856,10686,0,0,0,0,0,0,0,0,,,,,,0
673,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,-1,597,45,31,LW,2023-10-27,Michael Carcone,ARI,LAK,1996-05-19,ID8479619,10022,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Travis Dermott,ARI,LAK,1996-12-22,ID8478408,9805,0,0,0,0,0,0,0,0,,,,,,0
683,0,0,1,0,0,0,0,75.0,3,4,0,0,0,0,0,0,678,5,0,C,2023-10-27,Travis Boyd,ARI,LAK,1993-09-14,ID8476329,11000,0,0,0,0,0,0,0,0,,,,,,0
321,0,0,0,0,0,0,0,50.0,1,2,1,0,0,0,0,0,180,0,141,C,2023-10-27,Aliaksei Protas,WSH,MIN,2001-01-06,ID8481656,8329,0,0,0,0,0,0,0,0,,,,,,0
1250,0,0,3,0,0,0,0,,0,0,0,0,0,0,2,-1,1010,0,240,D,2023-10-27,Martin Fehervary,WSH,MIN,1999-10-06,ID8480796,8787,0,0,0,0,0,0,0,0,,,,,,0
1516,0,0,2,2,0,0,0,,0,0,0,2,0,0,0,0,1491,7,18,D,2023-10-27,Rasmus Sandin,WSH,MIN,2000-03-07,ID8480873,8634,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Lucas Johansen,WSH,MIN,1997-11-16,ID8479321,9476,0,0,0,0,0,0,0,0,,,,,,0
1064,0,0,2,2,0,0,0,33.33,1,3,0,0,0,0,0,-1,725,104,235,C,2023-10-27,Alex Kerfoot,ARI,LAK,1994-08-11,ID8477021,10669,0,0,0,0,0,0,0,0,,,,,,0
1196,0,1,4,3,0,0,2,33.33,1,3,1,2,1,0,1,1,1005,0,191,RW,2023-10-27,Tom Wilson,WSH,MIN,1994-03-29,ID8476880,10804,0,0,0,0,0,0,0,0,,,,,,0
1631,0,0,1,0,0,0,2,,0,0,2,2,0,0,0,0,1136,243,252,D,2023-10-27,John Carlson,WSH,MIN,1990-01-10,ID8474590,12343,0,0,0,0,0,0,0,0,,,,,,0
715,0,0,1,0,0,0,0,40.0,2,5,1,1,0,0,0,-1,711,4,0,C,2023-10-27,Nicklas Backstrom,WSH,MIN,1987-11-23,ID8473563,13122,0,0,0,0,0,0,0,0,,,,,,0
834,0,0,0,1,0,0,2,,0,0,0,0,0,0,0,-1,829,5,0,RW,2023-10-27,Anthony Mantha,WSH,MIN,1994-09-16,ID8477511,10633,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Hardy Haman Aktell,WSH,MIN,1998-07-04,ID8479522,9246,0,0,0,0,0,0,0,0,,,,,,0
3900,0,0,41,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-27,Darcy Kuemper,WSH,MIN,1990-05-05,ID8475311,12228,0,39,13,2,24,2,26,13,W,95.1219512195122,100.0,100.0,92.3076923076923,0
460,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-1,448,0,12,D,2023-10-27,Alexander Alexeyev,WSH,MIN,1999-11-15,ID8480823,8747,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Nic Dowd,WSH,MIN,1990-05-27,ID8475343,12206,0,0,0,0,0,0,0,0,,,,,,0
198,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,198,0,0,RW,2023-10-27,Matthew Phillips,WSH,MIN,1998-04-06,ID8479547,9335,0,0,0,0,0,0,0,0,,,,,,0
620,0,0,0,1,0,0,0,100.0,1,1,0,1,0,0,2,0,290,0,330,LW,2023-10-27,Beck Malenstyn,WSH,MIN,1998-02-04,ID8479359,9396,0,0,0,0,0,0,0,0,,,,,,0
1320,1,0,2,0,0,0,0,,0,0,2,0,0,1,2,1,1123,5,192,D,2023-10-27,Trevor van Riemsdyk,WSH,MIN,1991-07-24,ID8477845,11783,0,0,0,0,0,0,0,0,,,,,,0
1522,1,0,5,0,0,1,4,56.25,9,16,0,1,0,0,0,-1,1067,244,211,C,2023-10-27,Evgeny Kuznetsov,WSH,MIN,1992-05-19,ID8475744,11483,0,0,0,0,0,0,0,0,,,,,,0
1226,0,0,5,0,0,0,0,,0,0,2,0,0,0,2,-1,930,247,49,RW,2023-10-27,T.J. Oshie,WSH,MIN,1986-12-23,ID8471698,13457,0,0,0,0,0,0,0,0,,,,,,0
1343,1,0,3,0,0,1,0,,0,0,1,1,0,0,0,0,1100,243,0,LW,2023-10-27,Alex Ovechkin,WSH,MIN,1985-09-17,ID8471214,13919,0,0,0,0,0,0,0,0,,,,,,0
1090,0,0,0,1,0,0,0,,0,0,0,0,0,0,5,-1,718,0,372,D,2023-10-27,Nick Jensen,WSH,MIN,1990-09-21,ID8475324,12089,0,0,0,0,0,0,0,0,,,,,,0
1315,0,1,3,0,1,0,2,54.17,13,24,2,1,0,0,0,0,1066,241,8,C,2023-10-27,Dylan Strome,WSH,MIN,1997-03-07,ID8478440,9730,0,0,0,0,0,0,0,0,,,,,,0
1171,0,0,3,0,0,0,0,41.18,7,17,0,0,0,0,0,0,848,126,197,C,2023-10-27,Barrett Hayton,ARI,LAK,2000-06-09,ID8480849,8540,0,0,0,0,0,0,0,0,,,,,,0
3580,1,0,41,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-27,Karel Vejmelka,ARI,LAK,1996-05-25,ID8478872,10016,0,36,7,1,28,1,32,8,L,87.8048780487805,87.5,100.0,87.5,0
1145,1,0,3,0,0,0,2,0.0,0,1,2,1,0,0,0,0,944,186,15,RW,2023-10-27,Clayton Keller,ARI,LAK,1998-07-29,ID8479343,9221,0,0,0,0,0,0,0,0,,,,,,0
1066,0,0,3,1,0,0,0,,0,0,0,0,0,0,0,-2,936,130,0,C,2023-10-27,Jordan Kyrou,STL,VAN,1998-05-05,ID8479385,9306,0,0,0,0,0,0,0,0,,,,,,0
1249,0,0,2,1,0,0,0,52.63,10,19,1,0,0,0,0,-2,873,130,246,C,2023-10-27,Robert Thomas,STL,VAN,1999-07-02,ID8480023,8883,0,0,0,0,0,0,0,0,,,,,,0
669,0,0,1,1,0,0,2,,0,0,1,0,0,0,0,1,669,0,0,LW,2023-10-27,Nils Hoglander,VAN,STL,2000-12-20,ID8481535,8346,0,0,0,0,0,0,0,0,,,,,,0
1137,2,0,0,1,0,0,0,58.33,7,12,0,0,0,1,0,2,686,320,131,C,2023-10-27,Elias Pettersson,VAN,STL,1998-11-12,ID8480012,9115,0,0,0,0,0,0,0,0,,,,,,0
813,0,0,0,0,0,0,2,57.14,4,7,0,0,0,0,0,1,758,0,55,C,2023-10-27,Sam Lafferty,VAN,STL,1995-03-06,ID8478043,10462,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Jack Studnicka,VAN,STL,1999-02-18,ID8480021,9017,0,0,0,0,0,0,0,0,,,,,,0
814,1,0,2,0,0,0,0,,0,0,1,0,0,0,1,1,494,320,0,LW,2023-10-27,Andrei Kuzmenko,VAN,STL,1996-02-04,ID8483808,10127,0,0,0,0,0,0,0,0,,,,,,0
822,0,0,2,2,0,0,0,,0,0,0,0,0,0,0,0,768,0,54,C,2023-10-27,Dakota Joshua,VAN,STL,1996-05-15,ID8478057,10026,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Noah Juulsen,VAN,STL,1997-04-02,ID8478454,9704,0,0,0,0,0,0,0,0,,,,,,0
1254,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,2,1089,0,165,D,2023-10-27,Ian Cole,VAN,STL,1989-02-21,ID8474013,12666,0,0,0,0,0,0,0,0,,,,,,0
900,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,1,738,162,0,LW,2023-10-27,Anthony Beauvillier,VAN,STL,1997-06-08,ID8478463,9637,0,0,0,0,0,0,0,0,,,,,,0
931,0,0,2,0,0,0,2,,0,0,0,0,0,0,0,1,931,0,0,D,2023-10-27,Mark Friedman,VAN,STL,1995-12-25,ID8478017,10168,0,0,0,0,0,0,0,0,,,,,,0
1029,1,0,0,3,0,0,0,,0,0,0,0,0,0,0,1,954,0,75,D,2023-10-27,Tyler Myers,VAN,STL,1990-02-01,ID8474574,12321,0,0,0,0,0,0,0,0,,,,,,0
1172,0,0,2,0,0,0,0,,0,0,1,0,0,0,0,2,1046,4,122,D,2023-10-27,Carson Soucy,VAN,STL,1994-07-27,ID8477369,10684,0,0,0,0,0,0,0,0,,,,,,0
1241,0,2,4,0,0,0,2,,0,0,1,0,0,0,0,2,864,334,43,D,2023-10-27,Quinn Hughes,VAN,STL,1999-10-14,ID8480800,8779,0,0,0,0,0,0,0,0,,,,,,0
1057,0,0,1,3,0,0,2,60.0,9,15,0,1,0,0,0,0,802,158,97,C,2023-10-27,Pius Suter,VAN,STL,1996-05-24,ID8480459,10017,0,0,0,0,0,0,0,0,,,,,,0
967,1,0,3,0,0,0,0,0.0,0,1,0,0,0,0,1,2,650,317,0,RW,2023-10-27,Brock Boeser,VAN,STL,1997-02-25,ID8478444,9740,0,0,0,0,0,0,0,0,,,,,,0
1165,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,930,0,235,D,2023-10-27,Troy Stecher,ARI,LAK,1994-04-07,ID8479442,10795,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Jan Jenik,ARI,LAK,2000-09-15,ID8480890,8442,0,0,0,0,0,0,0,0,,,,,,0
693,0,0,2,2,0,0,0,14.29,1,7,0,1,0,0,1,0,533,160,0,C,2023-10-27,Logan Cooley,ARI,LAK,2004-05-04,ID8483431,7115,0,0,0,0,0,0,0,0,,,,,,0
444,1,0,0,1,0,0,2,,0,0,0,1,0,0,0,0,444,0,0,LW,2023-10-27,Zach Sanford,ARI,LAK,1994-11-09,ID8477482,10579,0,0,0,0,0,0,0,0,,,,,,0
1425,0,1,2,0,0,0,0,,0,0,0,0,0,0,3,2,1173,172,80,D,2023-10-27,Sean Durzi,ARI,LAK,1998-10-21,ID8480434,9137,0,0,0,0,0,0,0,0,,,,,,0
652,1,0,2,4,0,0,2,,0,0,0,1,0,0,0,1,629,5,18,C,2023-10-27,Liam O'Brien,ARI,LAK,1994-07-29,ID8477070,10682,0,0,0,0,0,0,0,0,,,,,,0
813,0,0,4,0,0,0,0,,0,0,0,3,0,0,1,-1,813,0,0,LW,2023-10-27,Sonny Milano,WSH,MIN,1996-05-12,ID8477947,10029,0,0,0,0,0,0,0,0,,,,,,0
924,0,1,3,1,0,0,0,,0,0,0,1,0,0,1,1,774,79,71,LW,2023-10-27,Matias Maccelli,ARI,LAK,2000-10-14,ID8481711,8413,0,0,0,0,0,0,0,0,,,,,,0
680,0,1,3,0,0,0,0,50.0,2,4,0,0,0,0,0,2,668,0,12,LW,2023-10-27,Phillip Di Giuseppe,VAN,STL,1993-10-09,ID8476858,10975,0,0,0,0,0,0,0,0,,,,,,0
909,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,745,164,0,RW,2023-10-27,Conor Garland,VAN,STL,1996-03-11,ID8478856,10091,0,0,0,0,0,0,0,0,,,,,,0
1050,2,1,1,0,0,0,0,43.75,7,16,0,1,1,0,0,3,598,321,131,C,2023-10-27,J.T. Miller,VAN,STL,1993-03-14,ID8476468,11184,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,22,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-27,Thatcher Demko,VAN,STL,1995-12-08,ID8477967,10185,0,22,6,1,15,1,15,6,W,100.0,100.0,100.0,100.0,1
1130,1,0,1,1,0,0,0,,0,0,1,1,0,0,0,2,897,158,75,D,2023-10-27,Filip Hronek,VAN,STL,1997-11-02,ID8479425,9490,0,0,0,0,0,0,0,0,,,,,,0
825,0,1,6,0,0,0,0,,0,0,0,0,0,0,0,1,683,142,0,RW,2023-10-27,Ilya Mikheyev,VAN,STL,1994-10-10,ID8481624,10609,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-27,Teddy Blueger,VAN,STL,1994-08-15,ID8476927,10665,0,0,0,0,0,0,0,0,,,,,,0
930,1,0,0,0,0,0,0,50.0,1,2,2,1,0,1,0,0,771,1,158,C,2023-10-27,Connor McMichael,WSH,MIN,2001-01-15,ID8481580,8320,0,0,0,0,0,0,0,0,,,,,,0
1201,1,1,1,2,0,0,0,,0,0,0,0,0,0,1,2,1057,9,135,D,2023-10-27,J.J. Moser,ARI,LAK,2000-06-06,ID8482655,8543,0,0,0,0,0,0,0,0,,,,,,0
